"","logFC","logCPM","LR","PValue","FDR"
"Bra029405",-2.53464090642493,2.82836459715328,92.1327424667523,8.10531665146212e-22,1.7315838257888e-20
"Bra018128",2.89237343819822,5.68681867817535,92.1166296214151,8.17158010949319e-22,1.7441896656444e-20
"Bra101307",-6.19944376443319,1.37388910062281,92.1021752455513,8.23148410484284e-22,1.75541693856072e-20
"Bra011960",-2.3073398754952,5.68611418726433,92.0791138076417,8.3279695433127e-22,1.77441861705654e-20
"Bra007463",1.37739341347231,5.3077856806631,92.0110209088994,8.61951122004336e-22,1.83490994386645e-20
"Bra032578",5.70463135415295,2.32161796581332,92.0007253455877,8.66447174703738e-22,1.84284879617961e-20
"Bra026145",-3.79643033269149,1.58812504568109,91.987599473173,8.72213250611133e-22,1.85347243724032e-20
"Bra017637",1.96034251838125,5.55165342459577,91.9442860262191,8.91514136549458e-22,1.89281367118637e-20
"Bra031738",-2.79666015760839,4.64842391974295,91.8358890678485,9.41710028687325e-22,1.99762213852349e-20
"Bra021758",3.06553986526528,3.75753082054502,91.8140047852825,9.52182046575855e-22,2.01805496537955e-20
"Bra034510",-6.80140092538957,0.964361617934577,91.7976276757905,9.60094911692164e-22,2.03303269670568e-20
"Bra012467",-4.68146865251383,1.58164312864329,91.6463258538916,1.03638167402853e-21,2.1926405945072e-20
"Bra024718",-3.21216341348385,2.2680143713507,91.6378898485033,1.04080927866544e-21,2.20007125799869e-20
"Bra040719",-5.29129584259824,1.4437823756267,91.602793315938,1.05943356459221e-21,2.23747155460538e-20
"Bra025721",-2.51434627219194,3.80254401705875,91.4738451243655,1.13076932321915e-21,2.38583753527018e-20
"Bra023993",1.65035246357432,6.35143341586241,91.4722702372384,1.13166963060997e-21,2.38583753527018e-20
"Bra003041",1.38050939043754,5.28420355148937,91.4667114946562,1.13485310285603e-21,2.39045218878543e-20
"Bra005889",5.3528738884608,1.62511886483377,91.4623595341919,1.13735170550595e-21,2.39361741594834e-20
"Bra017647",-5.61563814387155,1.42950551729237,91.3070830547395,1.23019495815464e-21,2.58674589888789e-20
"Bra024753",-2.98885963836265,2.47183585224381,91.2774121894754,1.24878017819863e-21,2.62352996528199e-20
"Bra007947",3.66498882759336,4.92808780586465,91.2742025468134,1.2508073904408e-21,2.6254938709043e-20
"Bra013667",-3.66395678253874,2.09613681076775,91.262370904534,1.25830873554527e-21,2.63893474259119e-20
"Bra002849",3.08185722364618,4.77749082700444,91.2561421511642,1.2622758721101e-21,2.64494667047028e-20
"Bra000073",3.57144940102998,1.97928508981768,91.2460233903883,1.2687472684239e-21,2.65619092763938e-20
"Bra000486",-4.24562378180573,1.45113653585978,91.1360309038136,1.34126981374242e-21,2.80557691066017e-20
"Bra014419",2.55014440979225,4.31173562535877,91.1276341356938,1.34697357719155e-21,2.81505764819319e-20
"Bra006394",-5.69147903808572,1.88723775096508,91.04026138002,1.40778323106181e-21,2.93958837318328e-20
"Bra034346",-1.7378603514025,4.3580390992832,91.0237085296469,1.41960936367705e-21,2.96170932696304e-20
"Bra024832",3.90286008702483,6.86563050882503,90.9648246870633,1.46249000716571e-21,3.04852426992373e-20
"Bra027645",5.25348514200482,1.55085162645125,90.7690157425808,1.61462040018186e-21,3.36271981784842e-20
"Bra039241",-2.18813344656071,4.62790655250907,90.7264434399287,1.64973668817275e-21,3.43288065485227e-20
"Bra028039",-1.6956287591545,4.36687137763799,90.6930667572477,1.6778012550404e-21,3.48825911450182e-20
"Bra011021",-8.79329317772528,2.8054572000633,90.5680367437081,1.78724352127541e-21,3.712585202276e-20
"Bra020671",7.23737377482658,1.52250253997276,90.3931632249492,1.95239603044432e-21,4.05214906698607e-20
"Bra038402",-2.75182782839931,2.5437007845231,90.3377996702948,2.00779886099358e-21,4.16354079595511e-20
"Bra025601",3.66582099558677,5.31041083543881,90.2627982411303,2.0853700156521e-21,4.32067094449849e-20
"Bra011741",2.54339580391196,4.9977151794954,90.2380876206197,2.11157821560191e-21,4.37120334485584e-20
"Bra014081",-3.32497856228235,2.39063993442949,90.1312995607556,2.22867951299971e-21,4.60964573282573e-20
"Bra023279",-7.4717630898576,1.4111520118794,90.0605389018399,2.30983020998187e-21,4.77338428776477e-20
"Bra000119",4.95863242781502,1.92238771591619,89.9816688699496,2.40376886871882e-21,4.96324578958662e-20
"Bra029046",-5.35496188318364,1.17221375844087,89.9489516981122,2.44384947867459e-21,5.04167196313006e-20
"Bra013026",-3.08711293232945,6.95492959756344,89.8280297078483,2.59787518255667e-21,5.35483122963697e-20
"Bra029831",-3.19537680816494,8.25685060530159,89.8250915847253,2.60173607677288e-21,5.35819407619189e-20
"Bra027515",6.35363501406186,1.92122712021537,89.8008032960717,2.63387316296934e-21,5.41973523962372e-20
"Bra019121",-1.90539289442661,4.66957512104242,89.7947794284428,2.64190491308552e-21,5.43161186322477e-20
"Bra021177",-2.35531800028955,2.76221415329411,89.7639504966774,2.68339489817267e-21,5.51219769082752e-20
"Bra102428",7.20237640807902,1.48702661638327,89.7328157620849,2.72595793682004e-21,5.59484825393106e-20
"Bra012340",-2.78013300874462,6.43526713577209,89.690397366961,2.78503521246331e-21,5.71122323347638e-20
"Bra027030",3.69738157577313,4.52503751609581,89.6034100122093,2.91022121002761e-21,5.96285222180763e-20
"Bra017013",-3.18697925500023,6.84192180565149,89.580132293579,2.94466516462672e-21,6.02828641964553e-20
"Bra016506",1.90108572170445,5.03378155123927,89.5686801724738,2.96176017868246e-21,6.05812290505994e-20
"Bra003396",-5.18202742228963,5.55291368992356,89.5619980417257,2.97178066922038e-21,6.07345039150022e-20
"Bra000393",-2.41160619629878,6.60226242032582,89.3923037132479,3.23793779758267e-21,6.6117754483519e-20
"Bra100367",-2.41447580417069,3.97305009703449,89.3527417153092,3.3033406652238e-21,6.73960013140822e-20
"Bra012888",7.01447781043156,1.32640364092505,89.2698158315652,3.44475097263042e-21,7.02214969263779e-20
"Bra011540",2.63341863571173,6.37153317448908,89.2357983732663,3.5044965179779e-21,7.13788722992211e-20
"Bra029765",2.60402663837474,9.18525958516968,89.1146680269086,3.7257820072846e-21,7.58217144479916e-20
"Bra100831",7.09364323549452,2.52606609651442,89.1031254469411,3.7475842901706e-21,7.62008805668022e-20
"Bra011662",5.00782899321765,2.6242676277584,89.0826416202782,3.7865899603374e-21,7.69289121781481e-20
"Bra102663",1.98320683572539,3.62207216833341,88.9693558047733,4.0097603457826e-21,8.13940710730903e-20
"Bra039052",-3.91793483788369,2.47179183906725,88.9141961512468,4.12313905722183e-21,8.36249148533919e-20
"Bra038652",4.08489313974802,1.84816663810466,88.9103427381824,4.13117840572409e-21,8.37173202387629e-20
"Bra037047",-6.64699594060937,0.844179637387813,88.8242106324923,4.31502457316542e-21,8.73692507088945e-20
"Bra006017",-3.33679270118183,2.36337409653213,88.8085537237214,4.34931227211762e-21,8.79893696532617e-20
"Bra041138",-3.48407208116282,2.23195124128603,88.800396095019,4.36728484163174e-21,8.82786575977942e-20
"Bra028054",-7.06018580176936,1.12002765780691,88.7648435439792,4.44648421896484e-21,8.98040350576478e-20
"Bra017093",-3.05710722678835,3.70320006066778,88.6723885275345,4.65923444458796e-21,9.40218645182427e-20
"Bra035935",-2.9648564715305,6.44830482996854,88.5963916434932,4.84171566981362e-21,9.76223107452185e-20
"Bra014540",-5.95903134485115,8.12272993952057,88.5439083230096,4.97189340974556e-21,1.001630228079e-19
"Bra101375",6.98313904199732,1.29226916395022,88.3588585881203,5.459456483973e-21,1.09893280683256e-19
"Bra029953",-1.55246941685789,4.25669134377885,88.2751628875732,5.69541097203833e-21,1.14546868035121e-19
"Bra040998",-4.11225390914433,3.2242693057463,88.2420683115529,5.79150104725219e-21,1.16382053653561e-19
"Bra032740",2.0397896013893,3.8726312343182,88.2300869063108,5.82668742699377e-21,1.16991316307743e-19
"Bra013740",-3.19259460947794,1.97949273838582,88.165227431038,6.0209085805474e-21,1.207900808221e-19
"Bra005660",-2.01258677278771,3.76848765428572,88.0962580218553,6.23454596189452e-21,1.24971707796641e-19
"Bra003782",-1.87971667047364,6.54974673904128,88.0940197774445,6.24160467079488e-21,1.2500893888157e-19
"Bra027851",1.67302611161015,4.17431591738996,88.0649560260391,6.33399158738682e-21,1.26753666787056e-19
"Bra102494",5.87237297165192,1.49085075210305,88.0399905075265,6.41444252919282e-21,1.28256831735957e-19
"Bra015912",3.59943454789543,2.98109072647998,88.032223118839,6.43968066484637e-21,1.28654434828693e-19
"Bra034095",-8.3990136354681,2.41195738557806,88.009481503345,6.51414627658527e-21,1.30034046188912e-19
"Bra039212",-3.89163595938761,3.36277321279524,88.0007341591638,6.54301757662525e-21,1.3050197878557e-19
"Bra102723",5.20826640660923,1.51475403245644,87.8638804676155,7.01174580481748e-21,1.39734907689041e-19
"Bra016907",8.25641295214025,2.38909016712394,87.8060142560936,7.21990733110078e-21,1.43764086823261e-19
"Bra019368",-4.02381960131819,3.6869673803639,87.7935121212799,7.26568692777031e-21,1.44555893726847e-19
"Bra002204",-3.41223804232211,3.25262838642694,87.7774987576428,7.32474810645086e-21,1.45610418519801e-19
"Bra017179",1.95340035714648,4.33655804858415,87.6222808977807,7.92271155795751e-21,1.57367313705744e-19
"Bra014316",-2.08595921695483,4.97514936752158,87.5523515457985,8.20783146186842e-21,1.62895971391037e-19
"Bra027699",2.53805998776925,6.15519691906879,87.534345303993,8.28289456141968e-21,1.64250072515809e-19
"Bra014873",-3.25243987845902,2.43127866245118,87.5270599283365,8.31346005989227e-21,1.64720279537882e-19
"Bra004984",-2.00739753896628,5.71245792983397,87.4503915225058,8.64204091639717e-21,1.71089630465148e-19
"Bra017477",-3.99425520610181,3.41075440291272,87.4306415578576,8.72876803599565e-21,1.72664371174584e-19
"Bra008635",-3.69984742050695,1.85703049063007,87.4031036770735,8.85114896836652e-21,1.74941212422468e-19
"Bra027120",3.62836070587905,1.81561144687269,87.3455952686032,9.11228441596173e-21,1.79954514094679e-19
"Bra013924",2.91989379635447,3.4237448701461,87.3382065145707,9.14638936540345e-21,1.80479738922912e-19
"Bra022047",-5.48181672949753,1.30667990043631,87.2984133460336,9.33227386259348e-21,1.83996611988164e-19
"Bra031267",-1.99615031284421,4.77401655604095,87.1738062515243,9.93914434457236e-21,1.95785101401004e-19
"Bra028413",-2.84227870673553,4.18415647356839,87.1723478143552,9.94647619250338e-21,1.95785101401004e-19
"Bra039810",-6.78596467997077,0.984784402408436,87.1346544035029,1.0137856548217e-20,1.99388906939318e-19
"Bra100805",7.11619733609847,1.42405323673517,87.0663845265089,1.04939081168844e-20,2.06222884449059e-19
"Bra040517",-2.76678674404009,4.80093847643112,87.0559848298344,1.05492333058508e-20,2.06999297339872e-19
"Bra033215",-1.59175359174629,5.14692493769571,87.0557206713295,1.05506423916678e-20,2.06999297339872e-19
"Bra101552",5.73748561568032,1.36590882028072,86.9697724947297,1.10192524927372e-20,2.16016895930217e-19
"Bra010975",1.69824246551681,4.62196906583963,86.9328422443677,1.12269465553043e-20,2.19909073765431e-19
"Bra008684",-4.85390164820039,5.52559089692232,86.9181152486167,1.13108585041477e-20,2.21372290951699e-19
"Bra035429",-3.32967132654071,2.1257359273669,86.8972812090151,1.14306399494572e-20,2.23534581403787e-19
"Bra033536",7.10440608623333,1.40701397190721,86.86866105302,1.15972576190691e-20,2.26608528143665e-19
"Bra026420",-3.45924776872799,7.02696385362591,86.8570145387045,1.16657534412859e-20,2.27761753215164e-19
"Bra022352",1.96225876610342,4.10684836728264,86.7608252546021,1.22471600626469e-20,2.38919029988357e-19
"Bra005000",-2.12243289283788,4.43164411856856,86.7361094256696,1.24011764136887e-20,2.4172739166796e-19
"Bra027406",1.76558914726642,4.49496794618902,86.6747684410102,1.27918447561799e-20,2.49140354027576e-19
"Bra021969",-3.25279416801974,2.04129707723207,86.6648790694777,1.28559704611912e-20,2.50186553898193e-19
"Bra016202",-3.32648880940223,2.23628358946991,86.5575245309929,1.35731259021067e-20,2.63929213536596e-19
"Bra025495",1.78409020821007,4.91427263563772,86.502252671632,1.39578227641601e-20,2.71190228224596e-19
"Bra011218",-2.73577196265324,2.58999066100584,86.4985781066982,1.39837813132826e-20,2.7147512123056e-19
"Bra013669",-4.02701175568257,2.35213016382229,86.491347282074,1.4035003748645e-20,2.72249620738446e-19
"Bra023876",2.78212241383392,4.52101032863538,86.4273315236651,1.44967495697721e-20,2.80979741257986e-19
"Bra102020",4.66590556586628,1.44793110007258,86.422738351035,1.45304585228158e-20,2.81406156436224e-19
"Bra038754",1.4143000085111,5.25192763115633,86.3988929192431,1.47067225278851e-20,2.8459047442447e-19
"Bra027717",3.05151861414835,4.93445898030122,86.391324717624,1.47631121175968e-20,2.8545183960927e-19
"Bra038369",-2.08776488324736,5.67444464317681,86.3385363960239,1.51624915757929e-20,2.92938362164474e-19
"Bra027648",-5.79965784296525,1.05390804314047,86.3259382342919,1.52593917023034e-20,2.94573670821816e-19
"Bra013374",1.98907957269674,8.80037640277969,86.2652740974241,1.57347400652934e-20,3.03506214068429e-19
"Bra026977",-4.89455343902635,1.25398646085834,86.2040815372159,1.62292359642251e-20,3.12793470059491e-19
"Bra001488",-2.61850622361091,5.30769584320469,86.1864284536891,1.63747579459103e-20,3.15345298455136e-19
"Bra025713",3.43156224048352,2.9781483111512,86.0705114602765,1.73632801075051e-20,3.34114550923762e-19
"Bra037570",-4.32436449512428,7.40958829520292,86.0376150890724,1.76545361655114e-20,3.39447297761521e-19
"Bra000430",-2.15378575612893,4.22845308798371,85.9913557547979,1.80723909363554e-20,3.47203712041859e-19
"Bra023915",-6.66377634864073,0.841826946430277,85.8939503886979,1.89848691695658e-20,3.64442768068166e-19
"Bra001811",-2.46651735956562,2.71921551685287,85.8500567212466,1.94109837673006e-20,3.72325286403274e-19
"Bra037020",-7.77200508091815,1.88350181809627,85.7894734720104,2.00148778233449e-20,3.83602530786501e-19
"Bra008476",-2.39864889417379,5.43825044155849,85.7851547750537,2.00586373662426e-20,3.84134892797032e-19
"Bra022794",2.07420488505345,3.65504021896329,85.7156589955792,2.07761152245086e-20,3.97558243077899e-19
"Bra015078",-6.9017019824484,1.06234746441747,85.7071816854311,2.08653739497454e-20,3.98948605813986e-19
"Bra031640",-1.77648054715828,3.8279457844588,85.6739863077535,2.12185996881516e-20,4.05379829018311e-19
"Bra010482",-1.78352832474733,6.16466093686806,85.6249804097003,2.17510243534351e-20,4.15221699214026e-19
"Bra015696",-2.91370953201917,3.66234463083257,85.6013242612228,2.20127984274405e-20,4.19885394765956e-19
"Bra034207",1.54817403387698,4.95198899048454,85.5775675532672,2.22788567188995e-20,4.24623348439358e-19
"Bra027029",-6.62315673725102,0.890130447711653,85.5385204580136,2.2723162780718e-20,4.32748410674941e-19
"Bra008418",5.97867371706645,1.57721598307439,85.4630153960982,2.36076095012428e-20,4.49236173201006e-19
"Bra024716",-2.53071599989216,3.76303409241252,85.4305714610452,2.39981491564673e-20,4.56306579767829e-19
"Bra024535",-1.58276972714778,4.55913863483298,85.4086515909727,2.42656582223279e-20,4.61028323885715e-19
"Bra034914",-1.54079705077083,4.46524851774215,85.2492847022939,2.63023604468712e-20,4.9932932936817e-19
"Bra008393",-1.80219439489867,6.55937616497441,85.226703428652,2.6604459257433e-20,5.04665804098773e-19
"Bra023893",-3.04291680626577,2.21221901653408,85.1834965650227,2.71922006538821e-20,5.15408005138329e-19
"Bra037030",6.14523907297437,1.70080905489028,85.1737982928599,2.7325900596879e-20,5.17534038570048e-19
"Bra008316",6.66998028102951,3.21094475163734,85.1704991100031,2.73715327125698e-20,5.17990092294411e-19
"Bra017596",-2.91741926763569,5.20293127168409,85.1236626560588,2.80276261032838e-20,5.29988958116697e-19
"Bra013517",-2.70701157785211,7.01457619573361,85.1106679798832,2.82124295756554e-20,5.33064097815489e-19
"Bra031652",-2.03674349246883,5.18014594997577,85.1010227960123,2.8350385958261e-20,5.35249941964529e-19
"Bra014891",2.36237952892431,5.63307060785538,85.0285643136914,2.9408575511924e-20,5.54792546195904e-19
"Bra032298",-3.26293962889866,5.29959942898689,85.0170505271447,2.95803240637807e-20,5.57594908665809e-19
"Bra006979",4.20457297967707,1.80414929053077,84.9486251566468,3.06219086183902e-20,5.76776607942312e-19
"Bra033385",-5.21805688449987,1.10206034189478,84.8901211687673,3.1541511695499e-20,5.93632491847786e-19
"Bra034205",2.47365325439798,4.84547310348172,84.8197422469555,3.26844499644885e-20,6.14662026953456e-19
"Bra012267",-4.58133121771263,1.24037128630979,84.784282489372,3.3275910212298e-20,6.2529572012695e-19
"Bra023844",-3.40603497416015,4.86792893429421,84.7782988456951,3.33767664098807e-20,6.26700940543025e-19
"Bra018986",-2.31138588062,7.88579241338502,84.7628475795521,3.36386188335581e-20,6.31124562877234e-19
"Bra022730",6.94958964378414,1.25892002921287,84.7164204440128,3.44378472627158e-20,6.4561561709213e-19
"Bra030562",6.81354575902396,1.17297337414144,84.6979759672343,3.47606100402222e-20,6.50929577914994e-19
"Bra000898",-5.57596627405111,1.7224174054106,84.6971310767096,3.477546717329e-20,6.50929577914994e-19
"Bra016184",-3.33713617601079,6.05151286007633,84.6525704286399,3.55681205684036e-20,6.65248412249814e-19
"Bra003221",-3.37564914204769,5.58595299147216,84.5805537449042,3.68875510941484e-20,6.893898934656e-19
"Bra017980",-1.65317375079462,5.29694619826483,84.5630853955323,3.72149017607292e-20,6.9496732627612e-19
"Bra020621",2.82775025522614,2.39228034417919,84.5244491864599,3.7949288597599e-20,7.08131368132526e-19
"Bra010816",-5.16393977767955,2.16156956925768,84.5145672712491,3.81394380776601e-20,7.11127428051578e-19
"Bra011372",-1.55034133010626,4.08353283267105,84.4616224923412,3.91745605472547e-20,7.29861541234667e-19
